token,frequency,capitalized_count,lowercase_count,sample_contexts
kalabaw,2,0,2,"['4: Ang kaniyang anak na si Tales (palayaw ng Telesforo) ay nakisama muna sa isang namumuhunan; ngunit ng malaunan, ng magkaroon ng dalawang kalabaw at mga ilang daang piso, ay gumawa na sa sarili, na katulong ang kaniyang ama, ang kaniyang asawa at ang kaniyang tatlong anak.', '79: Ang dalawang manggagawa ay napipiit, ang isa’y matatapon sana sa malayong bayan.... namatay ang ilang kalabaw.']"
piso,44,0,44,"['4: Ang kaniyang anak na si Tales (palayaw ng Telesforo) ay nakisama muna sa isang namumuhunan; ngunit ng malaunan, ng magkaroon ng dalawang kalabaw at mga ilang daang piso, ay gumawa na sa sarili, na katulong ang kaniyang ama, ang kaniyang asawa at ang kaniyang tatlong anak.', '9: Gayon man, ay pinabayaan siya ng tagapangasiwa ng mga pari upang pag-anihan, kailan man at magbabayad siya sa taon taon ng isang munting halaga, isang walang gaano, dalawang pu o tatlong pung piso.', '18: Nakaraan ang isa pang taon at dumating ang isa pang mabuting ani, at dahil sa paganito o pagayong sanhi ay ginawa ng mga prayle na limang pung piso ang canon, na pinagbayaran naman ni Tales upang huwag silang magkagalit at sa dahilang umasang maipagbibili sa mabuting halaga ang asukal.']"
katulong,2,0,2,"['4: Ang kaniyang anak na si Tales (palayaw ng Telesforo) ay nakisama muna sa isang namumuhunan; ngunit ng malaunan, ng magkaroon ng dalawang kalabaw at mga ilang daang piso, ay gumawa na sa sarili, na katulong ang kaniyang ama, ang kaniyang asawa at ang kaniyang tatlong anak.', '150: Pinababayaan natin at tayo’y nagiging katulong ng masamang hilig, kung minsan pa’y ating pinupuri ang gayon; kaya’t dapat, lubhang nararapat na batahin natin ang ibubunga at batahin din naman ng ating mga anak.']"
Hinawan,1,1,0,['5: Hinawan nga at lininis ang makapal na gubat na nasa labasan ng bayan na inakala nilang walang may-ari.']
lininis,2,0,2,"['5: Hinawan nga at lininis ang makapal na gubat na nasa labasan ng bayan na inakala nilang walang may-ari.', '51: At kung bigyan kita ng isang kahoy, ang kamagong sa halimbawa, na lininis na mabuti at hinibuan, o kaputol na marmol na maitim na pinakabuli, isang balok na asabatse na masisinagan ng larawan ng mga bagay na ilagay sa harap ¿saang bahagi mo ilalahok ang mga salaming iyan?']"
labasan,1,0,1,['5: Hinawan nga at lininis ang makapal na gubat na nasa labasan ng bayan na inakala nilang walang may-ari.']
inakala,11,0,11,"['5: Hinawan nga at lininis ang makapal na gubat na nasa labasan ng bayan na inakala nilang walang may-ari.', '7: Ang bagay na iyon na sadyang ibinibigay ng pagkakabungkal ng lupa na sagana sa sarisaring bagay, ay inakala nilang higanti ng mga laman-lupang naninirahan sa gubat, kaya’t kinalamay nila ang kanilang loob at ipinagpatuloy ang gawain sa pag-asang lumipas na ang pagkamuhi ng espiritu.', '26: Nang maalamang tumungo si Basilio sa Maynila upang kunin ang salaping naiipon at ng matubos si Huli sa bahay na pinaglilingkuran, ay inakala ng babae na ang dalaga’y masasawi na at pakikiharapan ng diablo na mag-aanyong kagaya ni Basilio.']"
may-ari,4,0,4,"['5: Hinawan nga at lininis ang makapal na gubat na nasa labasan ng bayan na inakala nilang walang may-ari.', '122: Iminunkahi ng isang kalapit na ipagbili ang bahay, bagay na sinangayunan ni tandang Selo ng buong lugod, sapagka’t babalik sa gubat upang makapangahoy na muli na gaya noong una, ngunit ang gayon ay hindi mangyayari ang sabi ni Hermana Bali sa dahilang wala ang tunay na may-ari.', '22: Ang orkesta ay tumugtog ng isa pang balse, ang taong naroroon ay tumututol; mabuti na lamang at dumating ang isang maawaing magiting na nakalibang sa madla’t nakapagligtas sa may ari ng palabas; isang Ginoong umupo sa isang butaka at ayaw tumindig ng dumating ang may-ari ng luklukan, na dili iba’t ang mapagbulaybulay na si Don Primitivo.']"
linagnat,1,0,1,"['6: Nang kanilang ginagawa ang lupa at maayos ay linagnat na isa isa silang mag-aanak at namatay ang Ina at anak na panganay na si Lucia, na nasa katamtamang gulang.']"
silang,30,0,30,"['6: Nang kanilang ginagawa ang lupa at maayos ay linagnat na isa isa silang mag-aanak at namatay ang Ina at anak na panganay na si Lucia, na nasa katamtamang gulang.', '18: Nakaraan ang isa pang taon at dumating ang isa pang mabuting ani, at dahil sa paganito o pagayong sanhi ay ginawa ng mga prayle na limang pung piso ang canon, na pinagbayaran naman ni Tales upang huwag silang magkagalit at sa dahilang umasang maipagbibili sa mabuting halaga ang asukal.', '41: Lumubog na muna ang mga kaparangang yaon sa kailaliman ng lupa at malibing na silang lahat.']"
panganay,2,0,2,"['6: Nang kanilang ginagawa ang lupa at maayos ay linagnat na isa isa silang mag-aanak at namatay ang Ina at anak na panganay na si Lucia, na nasa katamtamang gulang.', '24: Ang unang ginawa ng bayan, ng makita ang untiunting pagtighaw nila, ay ang paghahalal na kabisa sa pinakamalakas na gumawa sa mag-aanak; ang anak na panganay na si Tano ay may labing apat na taon pa lamang.']"
Lucia,1,1,0,"['6: Nang kanilang ginagawa ang lupa at maayos ay linagnat na isa isa silang mag-aanak at namatay ang Ina at anak na panganay na si Lucia, na nasa katamtamang gulang.']"
katamtamang,1,0,1,"['6: Nang kanilang ginagawa ang lupa at maayos ay linagnat na isa isa silang mag-aanak at namatay ang Ina at anak na panganay na si Lucia, na nasa katamtamang gulang.']"
gulang,3,0,3,"['6: Nang kanilang ginagawa ang lupa at maayos ay linagnat na isa isa silang mag-aanak at namatay ang Ina at anak na panganay na si Lucia, na nasa katamtamang gulang.', '249: Bukas makalawa ay sila ang magiging malakas, mababatid ang kanilang mga kailangan at hindi natin mapipigil, gaya rin naman ng hindi mangyayaring mapigil, na, pagdating ng bata sa ilang gulang ay makaalam ng maraming bagay...', '4: Mahahabang hanay ng mga tindahan, nagniningningang aliyamas at mga pangkulay, lantad sa tingin ay may mga kumpol-kumpol na pelota, mga maskarang nangakatuhog sa mata, mga laruang lata, mga tren, karrong maliliit, kabayong maliliit na napagagalaw, mga sasakyan, mga bapor na may kanikanilang maliliit na kaldera, mga pinganpinganang maliliit, mga beleng mumunti na kahoy na pino, mga manikang gawa sa ibang lupain at gawa dito, ang mga una ay masasaya at bulhaw at ang mga huli ay mga walang katawatawa at mapagnilay na waring mga maliliit na babaeng may gulang, sa piling ng mga batang napakalalaki.']"
ibinibigay,5,0,5,"['7: Ang bagay na iyon na sadyang ibinibigay ng pagkakabungkal ng lupa na sagana sa sarisaring bagay, ay inakala nilang higanti ng mga laman-lupang naninirahan sa gubat, kaya’t kinalamay nila ang kanilang loob at ipinagpatuloy ang gawain sa pag-asang lumipas na ang pagkamuhi ng espiritu.', '15: ngunit pag tumama sa bilao ng kaniyang mga kakanin, ay saka susumpang hindi na babalik, pupulas sa kaniyang bibig ang lahat ng tungayaw at lait na maiisip; ang mga bata naman ay lalong nagsusumidhi upang siya’y pagalitin at pag nakitang naubos na ang masasabi ng intsik at sila naman ay busog na sa hupya at inasnang buto ng pakuwan ay saka lamang siya babayaran ng walang kadayadaya at ang intsik ay aalis na masaya, tumatawa, kumikindat at tinatanggap na wari’y himas ang mahihinang palo na ibinibigay ng mga nag-aaral na bilang pinakapaalam.', '2: Sapol sa ika pito ng gabi ay umalis nang ligalig at mapanglaw sa kaniyang bahay: nakita siyang makalawang pumasok na ang kasama’y iba’t ibang tao; ng ika walo ay nakita siya ni Makaraig na may binabantayan sa daang Hospital, sa kalapit ng konbento ng Sta. Clara, nang kasalukuyang tinutugtog ang mga kampana ng simbahan; nang ika siyam ay nakita siyang muli ni Camaroncocido sa paligid ng dulaan na nakipag-usap sa isang wari’y nag-aaral, pumasok at muling lumabas, at nawala sa dilim na ibinibigay ng mga puno.']"
pagkakabungkal,1,0,1,"['7: Ang bagay na iyon na sadyang ibinibigay ng pagkakabungkal ng lupa na sagana sa sarisaring bagay, ay inakala nilang higanti ng mga laman-lupang naninirahan sa gubat, kaya’t kinalamay nila ang kanilang loob at ipinagpatuloy ang gawain sa pag-asang lumipas na ang pagkamuhi ng espiritu.']"
sagana,1,0,1,"['7: Ang bagay na iyon na sadyang ibinibigay ng pagkakabungkal ng lupa na sagana sa sarisaring bagay, ay inakala nilang higanti ng mga laman-lupang naninirahan sa gubat, kaya’t kinalamay nila ang kanilang loob at ipinagpatuloy ang gawain sa pag-asang lumipas na ang pagkamuhi ng espiritu.']"
higanti,6,0,6,"['7: Ang bagay na iyon na sadyang ibinibigay ng pagkakabungkal ng lupa na sagana sa sarisaring bagay, ay inakala nilang higanti ng mga laman-lupang naninirahan sa gubat, kaya’t kinalamay nila ang kanilang loob at ipinagpatuloy ang gawain sa pag-asang lumipas na ang pagkamuhi ng espiritu.', '140: —¡Lahat ng pagtatagumpay ng katwiran, lahat ng higanti sa lupa, ay hindi makapagbibigay buhay pang muli sa isang buhok man lamang ng aking ina, hindi makapagpapasariwa ng isang ngiti sa mga labi ng aking kapatid!', '175: —ang bulong ni Simoun ng siya’y nag-iisa na—alinlangan kaya sa akin o lubhang lihim na binabalak ang kaniyang higanti kaya’t ipinangangambang ipagkatiwala sampu sa katahimikan ng gabi?']"
laman-lupang,1,0,1,"['7: Ang bagay na iyon na sadyang ibinibigay ng pagkakabungkal ng lupa na sagana sa sarisaring bagay, ay inakala nilang higanti ng mga laman-lupang naninirahan sa gubat, kaya’t kinalamay nila ang kanilang loob at ipinagpatuloy ang gawain sa pag-asang lumipas na ang pagkamuhi ng espiritu.']"
kinalamay,1,0,1,"['7: Ang bagay na iyon na sadyang ibinibigay ng pagkakabungkal ng lupa na sagana sa sarisaring bagay, ay inakala nilang higanti ng mga laman-lupang naninirahan sa gubat, kaya’t kinalamay nila ang kanilang loob at ipinagpatuloy ang gawain sa pag-asang lumipas na ang pagkamuhi ng espiritu.']"
ipinagpatuloy,1,0,1,"['7: Ang bagay na iyon na sadyang ibinibigay ng pagkakabungkal ng lupa na sagana sa sarisaring bagay, ay inakala nilang higanti ng mga laman-lupang naninirahan sa gubat, kaya’t kinalamay nila ang kanilang loob at ipinagpatuloy ang gawain sa pag-asang lumipas na ang pagkamuhi ng espiritu.']"
pag-asang,7,0,7,"['7: Ang bagay na iyon na sadyang ibinibigay ng pagkakabungkal ng lupa na sagana sa sarisaring bagay, ay inakala nilang higanti ng mga laman-lupang naninirahan sa gubat, kaya’t kinalamay nila ang kanilang loob at ipinagpatuloy ang gawain sa pag-asang lumipas na ang pagkamuhi ng espiritu.', '50: At sa dahilang walang maipakita ang mga prayle ay nagkaroon ng usapin, at tinanggap ang gayon ni kabesang Tales sa pag-asang kundi man ang lahat ay may ilang lumilingap sa katwiran at gumagalang sa mga kautusan.', '90: Isang kabangawan ang akitin ang pag-iisip ng mga namamahala; mayroon na silang takdang balak, may piring ang mga mata, at, bukod sa ang gayon ay isang pag-aaksaya ng panahon, ay dinadaya pa ninyo ang bayan sa mga pag-asang hindi mangyayari at nakatutulong pa kayo upang yumuko sa harap ng nangduduhagi.']"
lumipas,3,0,3,"['7: Ang bagay na iyon na sadyang ibinibigay ng pagkakabungkal ng lupa na sagana sa sarisaring bagay, ay inakala nilang higanti ng mga laman-lupang naninirahan sa gubat, kaya’t kinalamay nila ang kanilang loob at ipinagpatuloy ang gawain sa pag-asang lumipas na ang pagkamuhi ng espiritu.', '222: Datapwa’y, Yaong mula sa walang katapusan ay nakakikita sa mga ibubunga ng isang kagagawan na nakakalas na wari’y sinulid, Yaong tumitimbang ng mga sandali at nagtakda sa kaniyang mga nilalang na ang unang batas ay ang paghanap ng ikasusulong at ng kawastuan, Yaong, kung tapat, ay hihingi ng pagtutuus sa dapat hingan, ng dahil sa mga yutayutang pag-iisip na pinalabo at binulag, ng dahil sa karangalang pinawi sa yutayutang tao at ng dahil sa di mabilang na panahong lumipas at gawang nawalan ng kabuluhan!', '82: Hindi ko ibig na mawalay sa España ang magandang lupaing ito, iyang walong angaw na sakop na masunurin at mapagtiis na nabubuhay sa mga pag-asa at pagkakilala ng mga pagkakamali, ngunit hindi ko rin naman ibig na dungisan ang aking mga kamay sa ganid na pangangalakal sa kaniya; ayokong masabi kailan man, na matapos lumipas ang pagbibili ng tao, ay ipinatuloy ng lalo pang malusog ng España, na kinakanlungan ng kaniyang bandila, at lalo pang iniayos sa ilalim ng maraming magagarang kapasiyahan.']"
pagkamuhi,7,0,7,"['7: Ang bagay na iyon na sadyang ibinibigay ng pagkakabungkal ng lupa na sagana sa sarisaring bagay, ay inakala nilang higanti ng mga laman-lupang naninirahan sa gubat, kaya’t kinalamay nila ang kanilang loob at ipinagpatuloy ang gawain sa pag-asang lumipas na ang pagkamuhi ng espiritu.', '67: Sa nakitang ito, si kapitang Tiago, na mula nang magmonha ang anak ay may pagkamuhi na sa mga prayle, sa isang sandaling masaya, ay inudyukan siyang lumipat sa Ateneo Municipal, na noon ay lubhang nababantog.', '31: Ngumingiting may pakahulugan sa harap ng ilang paghahaka tungkol sa pisika at inaakalang hibang, kundi man bangaw, ang hesuitang si Secchi, na umano’y ang pagputol nito ng pariparisukat sa ostia ay anak ng pagkagulo sa astronomia, at dahil doon, ang sabi’y pinagbawalang magmisa; marami ang nakapuna sa kaniya ng tila pagkamuhi sa bagay na itinuturo; ngunit ang mga kapintasang ito’y maliliit na bagay, mga himaling sa paraan ng pag-aaral at pananampalataya, at madaling malilinawan, hindi lamang sa dahilang ang karunungan sa pisika ay lubos na galing sa kasanayan, sa kababatyag at panghihinuha, samantalang siya’y malakas sa pilosopia, lubos na ukol sa paghuhulohulo, sa palagay at kuro, hindi, sa dahilang siya’y mabuting dominiko, na magiliw sa karangalan ng kaniyang kapisanan, ay hindi mangyayaring malugod sa isang katarungang hindi ikinabantog ng isa man sa kaniyang mga kapatid—siya na ang unang hindi naniniwala sa kimika ni Sto.']"
aanihin,1,0,1,"['8: Nang aanihin na ang unang tanim ay inangkin ang mga lupang iyon ng isang “Corporacion” ng mga prayle na may pag-aari sa bayang kalapit, na ang ikinakatwiran ay nasa sa loob ng kanilang mga hanganan, at upang mapatunayan ang gayon ay itinayo noon din ang kanilang mga muhon.']"
tanim,1,0,1,"['8: Nang aanihin na ang unang tanim ay inangkin ang mga lupang iyon ng isang “Corporacion” ng mga prayle na may pag-aari sa bayang kalapit, na ang ikinakatwiran ay nasa sa loob ng kanilang mga hanganan, at upang mapatunayan ang gayon ay itinayo noon din ang kanilang mga muhon.']"
inangkin,1,0,1,"['8: Nang aanihin na ang unang tanim ay inangkin ang mga lupang iyon ng isang “Corporacion” ng mga prayle na may pag-aari sa bayang kalapit, na ang ikinakatwiran ay nasa sa loob ng kanilang mga hanganan, at upang mapatunayan ang gayon ay itinayo noon din ang kanilang mga muhon.']"
lupang,5,0,5,"['8: Nang aanihin na ang unang tanim ay inangkin ang mga lupang iyon ng isang “Corporacion” ng mga prayle na may pag-aari sa bayang kalapit, na ang ikinakatwiran ay nasa sa loob ng kanilang mga hanganan, at upang mapatunayan ang gayon ay itinayo noon din ang kanilang mga muhon.', '34: Nang mangyari ang gayon ay sinabi sa kaniya ng prayleng tagapangasiwa, na, kung hindi siya makababayad ay iba ang magtatanim sa mga lupang yaon.', '12: Ang mga alaala sa nakaraan ay muling umali sa kanya: wari’y naramdaman ang init ng siga, ang gutom, ang kaniyang panglulupaypay noon, ang amoy ng lupang nabungkal......']"
Corporacion,1,1,0,"['8: Nang aanihin na ang unang tanim ay inangkin ang mga lupang iyon ng isang “Corporacion” ng mga prayle na may pag-aari sa bayang kalapit, na ang ikinakatwiran ay nasa sa loob ng kanilang mga hanganan, at upang mapatunayan ang gayon ay itinayo noon din ang kanilang mga muhon.']"
pag-aari,7,0,7,"['8: Nang aanihin na ang unang tanim ay inangkin ang mga lupang iyon ng isang “Corporacion” ng mga prayle na may pag-aari sa bayang kalapit, na ang ikinakatwiran ay nasa sa loob ng kanilang mga hanganan, at upang mapatunayan ang gayon ay itinayo noon din ang kanilang mga muhon.', '59: At waring pagsasanay sa pagtudla ay binabaril ang mga ibon at mga bungang kahoy, bumabaril ng mga paroparo ng walang kalihislihis, kaya’t ang tagapangasiwang uldog ay hindi na nangahas na tumungo sa Sapang kung walang kasamang mga guardia sibil, at ang palamon ng pari na nakakita sa magandang tikas ni kabesang Tales na naglilibot sa kaniyang bukirin na wari’y isang bantay, ay umayaw nang lipus ng takot na kunin ang pag-aari.', '1: Nang ang mga kampana’y nagrerepike na, dahil sa misa sa hating gabi, at nang ang mga may ibig pa sa mahimbing na pagtulog kay sa mga kapistahan ay nagigising at bumubulong bulong dahil sa kaingayan, ay dahan-dahang pumanaog si Basilio at nagpaligid ng makalawa o makaitlo sa ilang lansangan, at nang matunayang walang sumusunod at nakababatyag sa kanya ay nagliglig sa mga landas na di pinagdaraanan ng maraming tao at tinungo ang dating gubatan ng mga Ibarra, na nabili ni kapitang Tiago, nang inangking at ipinagbili ng Pamahalaan ang mga pag-aari noon.']"
ikinakatwiran,2,0,2,"['8: Nang aanihin na ang unang tanim ay inangkin ang mga lupang iyon ng isang “Corporacion” ng mga prayle na may pag-aari sa bayang kalapit, na ang ikinakatwiran ay nasa sa loob ng kanilang mga hanganan, at upang mapatunayan ang gayon ay itinayo noon din ang kanilang mga muhon.', '68: Kung ikinakatwiran sa kaniya na ang panggagaga o ang mabuhay na sinasamantala ang kamangmangan ay may iba pang tawag na masamang dinggin at pinaparusahan kapag ang nagkakasala ay nag-iisa, ay lumulusot naman siya sa paraang pagtukoy sa ibang bayang sakop.']"
hanganan,1,0,1,"['8: Nang aanihin na ang unang tanim ay inangkin ang mga lupang iyon ng isang “Corporacion” ng mga prayle na may pag-aari sa bayang kalapit, na ang ikinakatwiran ay nasa sa loob ng kanilang mga hanganan, at upang mapatunayan ang gayon ay itinayo noon din ang kanilang mga muhon.']"
mapatunayan,1,0,1,"['8: Nang aanihin na ang unang tanim ay inangkin ang mga lupang iyon ng isang “Corporacion” ng mga prayle na may pag-aari sa bayang kalapit, na ang ikinakatwiran ay nasa sa loob ng kanilang mga hanganan, at upang mapatunayan ang gayon ay itinayo noon din ang kanilang mga muhon.']"
