token,frequency,capitalized_count,lowercase_count,sample_contexts
Jesus,22,22,0,"['32: —¡Jesus!', '568: Bucod sa roo\'y sinasapantaha niyang malaki ang capangyariha\'t lakas ng Virgen de Antipolo kay sa mga ibang Virgeng may dala mang bastong pilac, o mga Niño Jesus na hubo\'t hubad o may pananamit, o mga escapulario, mga cuintas o pamigkis na cuero (""correa""): marahil ang pinagmumulaan nito\'y ang pagka hindi mapalabiro ang Ginoong Babaeng iyon, mapagmahal sa kanyang pangalan, kaaway ng ""fotografia"", ayon sa sacristan mayor sa Antipolo, at saka, pagka siya\'y nagagalit daw ay nangingitim na cawangis ng luyong, at nanggagaling naman sa ang ibang mga Virgen ay may calambutan ang puso at mapagpaumanhin: talastas ng may mga taong iniibig pa ang isang haring ""absoluto"" kay sa isang haring ""constitucional"", kung hindi nariyan si Luis Catorce at si Luis Diez y Seis, si Felipe Segundo at si Amadeo Primero.', '572: Mga cuadrong pintado ng oleo ng mga artistang taga Pako at taga Ermita, na ang naroroo\'y ang mga pagpapasakit sa mga santo, ang mga himala ng Virgen at iba pa; si Santa Luciang nacatitig sa langit, at hawac ang isang pinggang kinalalagyan ng dalawa pang matang may mga pilic-mata at may mga kilay, na katulad ng napapanood na nacapinta sa ""triangulo"" ng Trinidad o sa mga ""sarcofago egipcio""; si San Pascual Baylon, San Antonio de Padua, na may habitong guingon at pinagmamasdang tumatangis ang isang Niño Jesus, na may damit Kapitan General, may tricornio, may sable at may mga botang tulad sa sayaw ng mga musmos na bata sa Madrid: sa ganang kay Kapitan Tiago, ang cahulugan ng gayong anyo\'y kahi\'t idagdag ng Dios sa kanyang kapangyarihan ang kapangyarihan ng isang Kapitang General sa Filipinas, ay paglalaruan din siya ng mga franciscano, na katulad ng paglalaro sa isang ""muñeca"" o larauang taotauhan.']"
Hintay,3,3,0,"['33: ¡Hintay kayo, mga indigno!', '56: —¡Hintay kayo!', '2719: —¡Hintay muna!']"
indigno,1,0,1,"['33: ¡Hintay kayo, mga indigno!']"
At,352,352,0,"['34: At hindi na muling sumipot.', '90: —¡At ng ibang lalong masama ang turo!', '125: At saka muling sumuntoc.']"
muling,94,0,94,"['34: At hindi na muling sumipot.', '125: At saka muling sumuntoc.', '139: —ang muling itinanong ng abot ng kilay na teniente na anyong titindig.']"
sumipot,14,0,14,"['34: At hindi na muling sumipot.', '697: Masaya ang salitaan ni Kapitang Tiago at ni Ibarra ng sumipot si tia Isabel na halos kinacaladcad ang kanyang pamangking babae, na nagpapalingalinga kung saansaan, datapwat hindi tumitingin sa kanino mang tao....', ""1481: Sinabi ng curang papatayin daw ako ng palo pag hindi sumipot ang salapi; kung ninacaw ko nga sana ang salaping iyo'y aking maisisipot ...""]"
Tungkol,5,5,0,"[""35: Tungkol sa mga lalaki'y nangagcacainga'y ng caunti."", ""627: Tungkol sa panahong nacaraa'y siya'y bugtong na anak ng isang mag-aasucal sa Malabong mayaman din naman ang pagkabuhay, ngunit napacaramot, na ano pa't hindi nagcagugol ng isang cuarta man lamang sa pagpapaaral sa kanyang anak, kaya't naging alila si Santiaguillo ng isang mabait na dominico na pinagsicapang ituro ang lahat ng maituturo at nalalaman niya."", ""4944: —Tungkol sa samaan ng loob na nangyari sa inyo at kay pari Damaso, huwag po kayong matatacot at huwag din namang mag-iingat ng pagtatanim hindi sasalangin ang isa man lamang buhok ninyo sa ulo samantalang ako ang namamahala sa Kapuluan, at tungkol naman sa excomunion, cacausapin ko na ang Arzobispo, sa pagka't kinacailangang makibagay tayo sa lakad ng panahon: dito'y hindi tayo macapagtatawa sa mga bagay na ito sa hayagang gaya sa España o sa paham na Europa.""]"
lalaki'y,6,0,6,"[""35: Tungkol sa mga lalaki'y nangagcacainga'y ng caunti."", ""540: At ¡ang matandang lalaki'y katulad ng pagmumukha nga kanyang ama!"", ""1594: Nang busog na ang lalaki'y naalaalang itanong ang kanyang mga anak.""]"
nangagcacainga'y,1,0,1,"[""35: Tungkol sa mga lalaki'y nangagcacainga'y ng caunti.""]"
caunti,55,0,55,"[""35: Tungkol sa mga lalaki'y nangagcacainga'y ng caunti."", '67: Sa pangguiguilalas ng di ano lamang ni Fr. Damaso ay caunti nang mabitiwan nito ang copa.', '82: ipatawad po ninyong salabatin ko ang inyong pananalita—anang binata, na idinahan ang voces at inilapit ng caunti ang kanyang upuan; sinabi po ninyo ang isang salita na totoong nacaakit sa aking magdilidili.']"
Umaaticabong,1,1,0,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.']"
nangagsasalitaan,4,0,4,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', ""5837: Isang hapon, samantalang dinadalaw ni Sinang at ni Victoria ang kanilang kaibigan, nangagsasalitaan naman sa comedor ang cura, si kapitang Tiago at ang mag-anak ni doña Victorina, hanggang sila'y nangagmimirindal."", ""7222: Sa malapit sa cuartel ay nacakita siya ng mga sundalong nacalagay sa dulo ng fusil ang bayoneta, na nangagsasalitaan ng masimbuyo, kaya't nacaraan siya na hindi napansin.""]"
cadete,2,0,2,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', '290: Cagulatgulat ang sama ng loob ng franciscano, sinisicaran ang mga sillang nacahahadlang sa kanyang nilalacaran, at hanggang sa sinico ang isang cadete.']"
mahihina,2,0,2,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', ""4662: Lalo pang pinapansin ang isang capahamacang hindi pa nalalaman kung mangyayari nga, kay sa kinacailangang pagkapacagaling; pagdaca'y dinaramdam ang takot, sa hindi ang pananalig; bawa't isa'y walang iniisip kung di ang ganang kanya, sino ma'y hindi nag-iisip ng ganang sa mga iba, kaya mahihina tayong lahat!""]"
voces,88,0,88,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', ""47: Datapwat si Fray Damaso'y hindi mahiwagang gaya nila; siya'y masaya, at kung pabug-al bug-al ang kanyang voces sa pananalita, tulad sa isang taong kailan ma'y hindi naaalang-alang, palibhasa'y ipinalalagay na banal at wala ng gagaling pa sa kanyang sinasabi, kinacatcat ang saclap ng gayong ugali ng kanyang tawang masaya at bukas, at hangang sa napipilitan kang sa kanya'y ipatawad ang pagpapakita ng mga paang walang calcetin at mga binting mabalahibo, na icakikita ng maraming pagkabuhay ng isang Mendicta sa mga feria sa Kiapo."", '51: —Ako, sa halimbawa—ang patuloy na pananalita ni Fr. Damaso, na lalong itinaas ang voces at ng di na macaimic ang kanyang kausap—ako\'y mayroon na ritong dalawampo at tatlong taong saguing at ""morisqueta"", macapagsasabi ako ng mapapaniwalaan tungkol sa bagay na iyan.']"
isa,238,0,238,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', ""40: —Ang isa sa mga fraile'y isang dominicong bata pa, maganda, malinis at maningning, na tulad sa kanyang salamin sa matang nacacabit sa tangcay na guinto, maaga ang pagka ugaling matanda: siya ang cura sa Binundoc at ng mga nacaraang tao'y naging catedratico sa San Juan de Letran."", '44: Baligtad ang isa namang fraile, na franciscano, totoong masalita at lalo ng mainam magcucumpas.']"
suloc,22,0,22,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', ""986: Hindi nag-ilang buwan at naparoon ang isang binatang wari'y mestizong kastila, na ang sabi'y anak daw siya ng nasira, at nanahan sa suloc na iyon at nangasiwa sa pagsasaca, lalonglalo na sa pagtatanim ng tina."", '1082: Ang damo at ang mga gumagapang na damo\'y tumatakip sa mga suloc, umuucyabit sa mga pader at sa mga ""nicho"", na ano pa\'t dinaramtan at pinagaganda ang hubad na capangitan; kung minsa\'y pumapasoc sa mga gahac na gawa ng mga lindol, at inililihim sa mga nanonood ang mga cagalanggalang na mga libingang walang laman.']"
manacanacang,20,0,20,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', '539: Nacuculong ang isang munting luang ng apat na hubad at maruruming pader; sa isa sa mga pader, sa dakong itaas ay may isang ""reja""; sa ibabaw ng marami at casuclamsuclam na yapacan ay may isang banig, at sa ibabaw ng banig ay isang matandang lalaking naghihingalo; ang matandang lalaking nahihirapan ng paghinga ay inililingap sa magcabicabila ang mga mata at umiiyac na ipinangungusap ang isang pangalan; nag-iisa ang matandang lalaki; manacanacang nariringig ang calansing ng isang tanicala o isang buntong-hiningang naglalampasan sa mga pader ... at pagkatapos, doon sa malayo\'y may isang masayang piguing, halos ay isang mahalay na pagkakatowa; isang binata\'y nagtatawa, ibinubuhos ang alac sa mga bulaklak, sa gitna ng mga pagpupuri at sa mga tanging tawanan ng mga iba.', ""566: Kung dahil sa isang malaking caguipita'y manacanacang kinacailangan ang mga saclolo ng calangitan at walang makita agad kahi't isang candilang pula ng insic, kung magcagayo'y nakikiusap na siya sa mga santo at sa mga santang kanyang pintacasi, at ipinangangaco sa kanila ang maraming bagay upang sila'y mapilitan at lubos mapapaniwalaang tunay na magaling ang kanyang mga hangad.""]"
tinitingnan,24,0,24,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', '209: —Marahil Schwartz ang ibig po ninyong sabihin, ginoong babae—ang itinugon naman ni Fr. Sibyla, na hindi man lamang siya tinitingnan.', ""253: Napag-isa ang binata sa gitna ng salas; at sa pagka't nawala ang may bahay, wala siyang makitang sa kanya'y magpakilala sa mga dalaga, na ang caramiha'y tinitingnan siya ng may paglingap.""]"
itinuturo,16,0,16,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', '613: Hindi lamang iisang dalaga ang itinuturo ng daliring mapagsapantaha ng mga namamayan: malamlam ang mata at looy na ang dibdib ng gayong dalaga.', ""1159: —¡Diyan po sa likod ng malaking cruz na iyan—ang ipinagpatuloy ng alila, na itinuturo ang isang suloc ng sila'y macapasoc na sa pintuan.""]"
daliri,21,0,21,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', '487: Nangyari isang araw, na samantalang pinagpipihitpihit niya ang isang papel na ibinigay sa kanya sa isang tindahan, at ibig niyang malagay sa tuwid, nagpasimulang kinawayan ang kanyang mga casamahan ng isang batang nanasoc sa escuela, magtawa at ituro siya ng daliri.', '864: Hindi niya pinansin ang masarap na amoy-chocolate, at gayon ding di niya inino ingay ng mga cajon at ang salaping nariringig mula, sa Procuracion, at bahagya ng sumagot sa mapitagan at maguiliw na bati ng uldog na procurador, nanhik si Fr. Sybila, tinahac ang ilang mga ""corredor"" at tumuctoc ng buto ng mga daliri sa isang pintuan.']"
silasila'y,1,0,1,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.']"
nangagtatawanang,1,0,1,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.']"
ga,10,0,10,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', '105: —Apat na araw—ang sagot ng binatang ga namumuhi na.', '240: —ang idinugtong ni Ibarra, na ga nahihiya na.']"
inililihim,6,0,6,"['36: Umaaticabong nangagsasalitaan ang ilang mga cadete; ngunit mahihina ang voces, sa isa sa mga suloc at manacanacang tinitingnan nila at itinuturo ng daliri ang ilang mga taong na sa salas, at silasila\'y nangagtatawanang ga inililihim ng hindi naman; ang bilang capalit nama\'y ang dalawang extrangero na capowa nacaputi ng pananamit, nangacatalicod kamay at di umiimic ay nangagpaparoo\'t paritong malalaki ang hacbang sa magcabicabilang dulo ng salas, tulad sa ginagawa ng mga naglalacbay-dagat sa ""cubierta"" ng isang sasacyan.', '1082: Ang damo at ang mga gumagapang na damo\'y tumatakip sa mga suloc, umuucyabit sa mga pader at sa mga ""nicho"", na ano pa\'t dinaramtan at pinagaganda ang hubad na capangitan; kung minsa\'y pumapasoc sa mga gahac na gawa ng mga lindol, at inililihim sa mga nanonood ang mga cagalanggalang na mga libingang walang laman.', ""3681: Sayang at napacatimtiman naman ang gayong lubos sa cagalingang binibini, at inililihim ang kanyang mga carapatan sa madlang caguinoohang pawang pagpupuri lamang ang sa kanya'y handog.""]"
