row_index,sentence_id,original_token,new_token,position,before_context,after_context
1399,146,canicanyang,kanikanyang,199,"Isang araw na ibiguin po ninyong pagmatuwiranan natin ang bagay sa Purgatorio, magsadya, kayo sa aking bahay at doo'y babasahin natin ang mga libro at tayo'y malaya at payapang macapagpapalagayan ng canicanyang catuwiran.","Isang araw na ibiguin po ninyong pagmatuwiranan natin ang bagay sa Purgatorio, magsadya, kayo sa aking bahay at doo'y babasahin natin ang mga libro at tayo'y malaya at payapang makapagpapalagayan ng kanikanyang katuwiran."
1399,146,catuwiran,katuwiran,211,"Isang araw na ibiguin po ninyong pagmatuwiranan natin ang bagay sa Purgatorio, magsadya, kayo sa aking bahay at doo'y babasahin natin ang mga libro at tayo'y malaya at payapang macapagpapalagayan ng canicanyang catuwiran.","Isang araw na ibiguin po ninyong pagmatuwiranan natin ang bagay sa Purgatorio, magsadya, kayo sa aking bahay at doo'y babasahin natin ang mga libro at tayo'y malaya at payapang makapagpapalagayan ng kanikanyang katuwiran."
1400,147,cabanalan,kabanalan,66,Ngayo'y yayao na ako: hindi ko mapaghulo kung bakit itinutulot ng cabanalan ng mga cristiano ang pagnanacaw sa gabing ito.,Ngayo'y yayao na ako: hindi ko mapaghulo kung bakit itinutulot ng kabanalan ng mga cristiano ang pagnanakaw sa gabing ito.
1400,147,pagnanacaw,pagnanakaw,97,Ngayo'y yayao na ako: hindi ko mapaghulo kung bakit itinutulot ng cabanalan ng mga cristiano ang pagnanacaw sa gabing ito.,Ngayo'y yayao na ako: hindi ko mapaghulo kung bakit itinutulot ng kabanalan ng mga cristiano ang pagnanakaw sa gabing ito.
1402,149,nanacawin,nanakawin,12,"Kung sana'y nanacawin nila sa akin upang kanilang basahin ay aking ipauubaya, datapwat marami ang nangag-iibig na tupukin ang aking mga libro, sa hangad na gumanap sa akin ng isang pagkakaawang gawa, at dapat ngang catacutan ang ganitong pagkakaawang gawang carapatdapat sa califa Omar.","Kung sana'y nanakawin nila sa akin upang kanilang basahin ay aking ipauubaya, datapwat marami ang nangag-iibig na tupukin ang aking mga libro, sa hangad na gumanap sa akin ng isang pagkakaawang gawa, at dapat ngang katakutan ang ganitong pagkakaawang gawang karapatdapat sa kalifa Omar."
1402,149,catacutan,katakutan,215,"Kung sana'y nanacawin nila sa akin upang kanilang basahin ay aking ipauubaya, datapwat marami ang nangag-iibig na tupukin ang aking mga libro, sa hangad na gumanap sa akin ng isang pagkakaawang gawa, at dapat ngang catacutan ang ganitong pagkakaawang gawang carapatdapat sa califa Omar.","Kung sana'y nanakawin nila sa akin upang kanilang basahin ay aking ipauubaya, datapwat marami ang nangag-iibig na tupukin ang aking mga libro, sa hangad na gumanap sa akin ng isang pagkakaawang gawa, at dapat ngang katakutan ang ganitong pagkakaawang gawang karapatdapat sa kalifa Omar."
1402,149,carapatdapat,karapatdapat,258,"Kung sana'y nanacawin nila sa akin upang kanilang basahin ay aking ipauubaya, datapwat marami ang nangag-iibig na tupukin ang aking mga libro, sa hangad na gumanap sa akin ng isang pagkakaawang gawa, at dapat ngang catacutan ang ganitong pagkakaawang gawang carapatdapat sa califa Omar.","Kung sana'y nanakawin nila sa akin upang kanilang basahin ay aking ipauubaya, datapwat marami ang nangag-iibig na tupukin ang aking mga libro, sa hangad na gumanap sa akin ng isang pagkakaawang gawa, at dapat ngang katakutan ang ganitong pagkakaawang gawang karapatdapat sa kalifa Omar."
1402,149,califa,kalifa,274,"Kung sana'y nanacawin nila sa akin upang kanilang basahin ay aking ipauubaya, datapwat marami ang nangag-iibig na tupukin ang aking mga libro, sa hangad na gumanap sa akin ng isang pagkakaawang gawa, at dapat ngang catacutan ang ganitong pagkakaawang gawang carapatdapat sa califa Omar.","Kung sana'y nanakawin nila sa akin upang kanilang basahin ay aking ipauubaya, datapwat marami ang nangag-iibig na tupukin ang aking mga libro, sa hangad na gumanap sa akin ng isang pagkakaawang gawa, at dapat ngang katakutan ang ganitong pagkakaawang gawang karapatdapat sa kalifa Omar."
1404,151,inaacala,inaakala,9,—¿Ngunit inaacala kong kayo po'y sumasampalataya sa parusa ng Dios?,—¿Ngunit inaakala kong kayo po'y sumasampalataya sa parusa ng Dios?
1405,152,nacayayamot,nakayayamot,154,"—ang tanong ni Doray na ngumingiti at lumalabas na may dalang lalagyan ng mga bagang pinagsusunugan ng mga tuyong dahon ng palaspas, na pinagbubuhatan ng nacayayamot ngunit masarap na amoy na usoc.","—ang tanong ni Doray na ngumingiti at lumalabas na may dalang lalagyan ng mga bagang pinagsusunugan ng mga tuyong dahon ng palaspas, na pinagbubuhatan ng nakayayamot ngunit masarap na amoy na usoc."
1408,155,cataohang,kataohang,61,"Pagka ako'y naghihingalo na, ihahandog ko sa kanya ang aking cataohang walang camunti mang takot; gawin sa akin ang bawa't ibiguin.","Pagka ako'y naghihingalo na, ihahandog ko sa kanya ang aking kataohang walang kamunti mang takot; gawin sa akin ang bawa't ibiguin."
1408,155,camunti,kamunti,78,"Pagka ako'y naghihingalo na, ihahandog ko sa kanya ang aking cataohang walang camunti mang takot; gawin sa akin ang bawa't ibiguin.","Pagka ako'y naghihingalo na, ihahandog ko sa kanya ang aking kataohang walang kamunti mang takot; gawin sa akin ang bawa't ibiguin."
1411,158,catolico,katoliko,14,"—Kung ang mga catolico lamang ang tanging mapapacagaling, at lima lamang sa bawa't isang daang catolico ang siyang mapapacagaling, at sa pagka't ang dami ng mga catolico'y icalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sacali't paniniwalaan natin ang sinasabi sa mga estadistica, ¿ang mangyayari'y pagkatapos na mapacasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapacagaling sa bawa't isang libo't dalawang daang tao?","—Kung ang mga katoliko lamang ang tanging mapapakagaling, at lima lamang sa bawa't isang daang katoliko ang siyang mapapakagaling, at sa pagka't ang dami ng mga katoliko'y ikalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sakali't paniniwalaan natin ang sinasabi sa mga estadistika, ¿ang mangyayari'y pagkatapos na mapakasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapakagaling sa bawa't isang libo't dalawang daang tao?"
1411,158,mapapacagaling,mapapakagaling,42,"—Kung ang mga catolico lamang ang tanging mapapacagaling, at lima lamang sa bawa't isang daang catolico ang siyang mapapacagaling, at sa pagka't ang dami ng mga catolico'y icalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sacali't paniniwalaan natin ang sinasabi sa mga estadistica, ¿ang mangyayari'y pagkatapos na mapacasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapacagaling sa bawa't isang libo't dalawang daang tao?","—Kung ang mga katoliko lamang ang tanging mapapakagaling, at lima lamang sa bawa't isang daang katoliko ang siyang mapapakagaling, at sa pagka't ang dami ng mga katoliko'y ikalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sakali't paniniwalaan natin ang sinasabi sa mga estadistika, ¿ang mangyayari'y pagkatapos na mapakasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapakagaling sa bawa't isang libo't dalawang daang tao?"
1411,158,catolico,katoliko,95,"—Kung ang mga catolico lamang ang tanging mapapacagaling, at lima lamang sa bawa't isang daang catolico ang siyang mapapacagaling, at sa pagka't ang dami ng mga catolico'y icalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sacali't paniniwalaan natin ang sinasabi sa mga estadistica, ¿ang mangyayari'y pagkatapos na mapacasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapacagaling sa bawa't isang libo't dalawang daang tao?","—Kung ang mga katoliko lamang ang tanging mapapakagaling, at lima lamang sa bawa't isang daang katoliko ang siyang mapapakagaling, at sa pagka't ang dami ng mga katoliko'y ikalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sakali't paniniwalaan natin ang sinasabi sa mga estadistika, ¿ang mangyayari'y pagkatapos na mapakasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapakagaling sa bawa't isang libo't dalawang daang tao?"
1411,158,mapapacagaling,mapapakagaling,115,"—Kung ang mga catolico lamang ang tanging mapapacagaling, at lima lamang sa bawa't isang daang catolico ang siyang mapapacagaling, at sa pagka't ang dami ng mga catolico'y icalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sacali't paniniwalaan natin ang sinasabi sa mga estadistica, ¿ang mangyayari'y pagkatapos na mapacasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapacagaling sa bawa't isang libo't dalawang daang tao?","—Kung ang mga katoliko lamang ang tanging mapapakagaling, at lima lamang sa bawa't isang daang katoliko ang siyang mapapakagaling, at sa pagka't ang dami ng mga katoliko'y ikalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sakali't paniniwalaan natin ang sinasabi sa mga estadistika, ¿ang mangyayari'y pagkatapos na mapakasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapakagaling sa bawa't isang libo't dalawang daang tao?"
1411,158,catolico'y,katoliko'y,161,"—Kung ang mga catolico lamang ang tanging mapapacagaling, at lima lamang sa bawa't isang daang catolico ang siyang mapapacagaling, at sa pagka't ang dami ng mga catolico'y icalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sacali't paniniwalaan natin ang sinasabi sa mga estadistica, ¿ang mangyayari'y pagkatapos na mapacasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapacagaling sa bawa't isang libo't dalawang daang tao?","—Kung ang mga katoliko lamang ang tanging mapapakagaling, at lima lamang sa bawa't isang daang katoliko ang siyang mapapakagaling, at sa pagka't ang dami ng mga katoliko'y ikalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sakali't paniniwalaan natin ang sinasabi sa mga estadistika, ¿ang mangyayari'y pagkatapos na mapakasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapakagaling sa bawa't isang libo't dalawang daang tao?"
1411,158,icalabingdalawang,ikalabingdalawang,172,"—Kung ang mga catolico lamang ang tanging mapapacagaling, at lima lamang sa bawa't isang daang catolico ang siyang mapapacagaling, at sa pagka't ang dami ng mga catolico'y icalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sacali't paniniwalaan natin ang sinasabi sa mga estadistica, ¿ang mangyayari'y pagkatapos na mapacasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapacagaling sa bawa't isang libo't dalawang daang tao?","—Kung ang mga katoliko lamang ang tanging mapapakagaling, at lima lamang sa bawa't isang daang katoliko ang siyang mapapakagaling, at sa pagka't ang dami ng mga katoliko'y ikalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sakali't paniniwalaan natin ang sinasabi sa mga estadistika, ¿ang mangyayari'y pagkatapos na mapakasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapakagaling sa bawa't isang libo't dalawang daang tao?"
1411,158,sacali't,sakali't,231,"—Kung ang mga catolico lamang ang tanging mapapacagaling, at lima lamang sa bawa't isang daang catolico ang siyang mapapacagaling, at sa pagka't ang dami ng mga catolico'y icalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sacali't paniniwalaan natin ang sinasabi sa mga estadistica, ¿ang mangyayari'y pagkatapos na mapacasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapacagaling sa bawa't isang libo't dalawang daang tao?","—Kung ang mga katoliko lamang ang tanging mapapakagaling, at lima lamang sa bawa't isang daang katoliko ang siyang mapapakagaling, at sa pagka't ang dami ng mga katoliko'y ikalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sakali't paniniwalaan natin ang sinasabi sa mga estadistika, ¿ang mangyayari'y pagkatapos na mapakasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapakagaling sa bawa't isang libo't dalawang daang tao?"
1411,158,estadistica,estadistika,279,"—Kung ang mga catolico lamang ang tanging mapapacagaling, at lima lamang sa bawa't isang daang catolico ang siyang mapapacagaling, at sa pagka't ang dami ng mga catolico'y icalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sacali't paniniwalaan natin ang sinasabi sa mga estadistica, ¿ang mangyayari'y pagkatapos na mapacasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapacagaling sa bawa't isang libo't dalawang daang tao?","—Kung ang mga katoliko lamang ang tanging mapapakagaling, at lima lamang sa bawa't isang daang katoliko ang siyang mapapakagaling, at sa pagka't ang dami ng mga katoliko'y ikalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sakali't paniniwalaan natin ang sinasabi sa mga estadistika, ¿ang mangyayari'y pagkatapos na mapakasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapakagaling sa bawa't isang libo't dalawang daang tao?"
1411,158,mapacasama,mapakasama,324,"—Kung ang mga catolico lamang ang tanging mapapacagaling, at lima lamang sa bawa't isang daang catolico ang siyang mapapacagaling, at sa pagka't ang dami ng mga catolico'y icalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sacali't paniniwalaan natin ang sinasabi sa mga estadistica, ¿ang mangyayari'y pagkatapos na mapacasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapacagaling sa bawa't isang libo't dalawang daang tao?","—Kung ang mga katoliko lamang ang tanging mapapakagaling, at lima lamang sa bawa't isang daang katoliko ang siyang mapapakagaling, at sa pagka't ang dami ng mga katoliko'y ikalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sakali't paniniwalaan natin ang sinasabi sa mga estadistika, ¿ang mangyayari'y pagkatapos na mapakasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapakagaling sa bawa't isang libo't dalawang daang tao?"
1411,158,mapapacagaling,mapapakagaling,549,"—Kung ang mga catolico lamang ang tanging mapapacagaling, at lima lamang sa bawa't isang daang catolico ang siyang mapapacagaling, at sa pagka't ang dami ng mga catolico'y icalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sacali't paniniwalaan natin ang sinasabi sa mga estadistica, ¿ang mangyayari'y pagkatapos na mapacasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapacagaling sa bawa't isang libo't dalawang daang tao?","—Kung ang mga katoliko lamang ang tanging mapapakagaling, at lima lamang sa bawa't isang daang katoliko ang siyang mapapakagaling, at sa pagka't ang dami ng mga katoliko'y ikalabingdalawang bahagui ng mga nabubuhay na tao sa lupa, sakali't paniniwalaan natin ang sinasabi sa mga estadistika, ¿ang mangyayari'y pagkatapos na mapakasama ang yuta-yutang mga taong nabuhay sa daigdig sa buong di mabilang na mga siglong nagdaan, bago nanaog sa lupa ang Mananacop, at pagkatapos na mamatay dahil sa atin ang Anak ng isang Dios, ngayo'y lilima lamang ang mapapakagaling sa bawa't isang libo't dalawang daang tao?"
